MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
0,5,80.5,53227,1,1,0,2,0,1,1,4,2,2,0,2,4,6,0,1994,0,5,9,10,4,0.0,3,4,1,2,5,1,1,1116.0,6,0.0,248.0,1364.0,1,0,1,4,1663,0,0,1663,1.0,0.0,1,0,2,1,2,6,2,2,2,1,1954.0,0,2.0,529.0,5,5,2,224,137,0,0,0,0,3,4,2,0,3,2008,9,4,256000
8,5,124.0,11512,1,1,0,3,0,0,0,7,2,2,0,7,6,7,0,2006,1,1,9,10,1,84.0,3,4,1,5,5,0,0,719.0,6,0.0,300.0,1019.0,1,2,1,4,1357,0,0,1357,1.0,0.0,1,0,2,1,0,5,7,1,2,2,1959.0,2,1.0,312.0,5,5,2,0,0,0,0,163,0,3,0,2,0,5,2008,9,4,177000
4,5,50.0,5190,1,1,3,3,0,4,0,7,2,2,0,0,7,5,0,1950,1,1,3,10,4,0.0,3,4,1,5,5,4,6,0.0,6,0.0,570.0,570.0,1,4,1,4,617,462,0,1079,0.0,0.0,1,0,2,1,4,5,7,1,2,1,1948.0,3,1.0,249.0,5,5,2,135,0,0,0,0,0,3,4,2,0,1,2008,9,4,125600
0,5,85.0,10452,1,1,0,3,0,4,0,7,2,2,0,2,6,5,0,1953,3,1,14,15,5,216.0,3,4,1,5,5,2,5,500.0,6,0.0,594.0,1094.0,1,0,1,4,1094,0,0,1094,0.0,0.0,1,0,3,1,4,5,7,2,2,1,1953.0,2,2.0,495.0,5,5,2,0,0,0,0,287,0,3,4,2,0,6,2008,9,4,155000
4,5,75.0,45600,1,1,1,0,0,4,0,4,2,2,0,0,6,8,0,1997,1,1,14,15,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,907.0,907.0,1,4,1,4,1307,1051,0,2358,0.0,0.0,3,0,5,1,4,10,7,1,2,5,1908.0,3,2.0,360.0,1,5,2,486,40,0,0,175,0,3,4,2,0,9,2008,9,4,240000
1,5,85.0,19550,1,1,3,3,0,4,0,7,2,2,0,2,5,7,0,2007,0,5,10,11,4,0.0,3,4,2,5,5,1,0,1035.0,6,0.0,545.0,1580.0,1,0,1,4,1518,0,0,1518,1.0,0.0,1,0,2,1,1,5,7,2,2,6,0.0,1,0.0,0.0,3,3,2,0,39,0,0,0,0,3,4,2,0,1,2008,9,4,260000
4,5,66.0,21780,1,1,3,3,0,4,0,7,2,2,0,0,6,7,0,1950,1,1,14,15,4,0.0,3,4,0,2,5,2,6,0.0,6,0.0,1163.0,1163.0,1,0,1,4,1163,511,0,1674,0.0,0.0,2,0,4,1,4,8,7,1,2,5,1955.0,0,2.0,396.0,5,5,0,72,36,0,0,144,0,3,4,2,0,7,2008,9,4,185000
6,5,120.0,13728,1,1,3,3,0,0,0,7,2,2,0,5,6,7,0,1986,3,1,12,13,4,0.0,3,4,1,5,5,4,5,626.0,6,0.0,501.0,1127.0,1,0,1,4,1236,872,0,2108,0.0,0.0,2,0,4,1,2,7,7,2,5,2,1935.0,3,2.0,540.0,5,5,2,0,0,0,0,90,0,3,4,2,0,7,2008,9,4,235000
0,5,68.0,9571,1,1,3,3,0,4,0,7,2,2,0,2,5,6,0,1956,3,1,14,15,4,0.0,3,4,1,5,5,0,5,870.0,6,0.0,639.0,1509.0,1,4,1,0,1509,0,0,1509,1.0,0.0,1,0,3,1,2,6,7,1,5,1,1956.0,3,1.0,322.0,5,5,2,158,0,0,0,576,0,3,2,2,0,7,2008,9,4,159900
10,5,50.0,9350,1,1,3,3,0,4,0,7,2,2,2,6,5,5,0,1975,1,1,6,6,4,0.0,3,4,2,2,5,0,2,864.0,6,0.0,0.0,864.0,1,1,0,4,864,0,0,864,1.0,0.0,1,0,2,1,4,4,7,0,3,6,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,3,4,2,0,4,2008,9,4,99600
5,5,50.0,9360,1,1,3,3,0,0,0,7,2,2,0,5,6,8,0,2001,1,1,13,14,0,216.0,2,4,1,5,5,4,5,324.0,6,0.0,297.0,621.0,1,4,1,4,621,648,0,1269,0.0,0.0,1,1,3,1,4,7,7,0,3,5,1962.0,3,1.0,280.0,5,5,2,0,236,0,0,0,0,3,1,2,0,11,2008,9,4,134500
4,5,50.0,8405,1,0,3,3,0,4,0,7,2,2,0,0,5,8,0,1950,1,1,8,8,4,0.0,3,4,0,5,2,4,5,241.0,1,391.0,229.0,861.0,1,0,1,4,961,406,0,1367,1.0,0.0,1,0,4,1,4,7,7,0,3,5,1978.0,3,1.0,384.0,5,5,2,0,130,112,0,0,0,3,2,2,0,4,2008,9,4,119000
15,5,70.0,7000,1,1,3,3,0,4,0,7,2,2,1,5,5,7,0,1991,1,1,8,8,4,0.0,3,4,1,2,5,1,2,969.0,6,0.0,148.0,1117.0,1,4,1,4,820,527,0,1347,1.0,0.0,1,0,3,1,4,5,7,0,3,6,0.0,1,0.0,0.0,3,3,0,85,0,148,0,0,0,3,4,2,0,1,2008,9,4,107500
15,5,68.0,10880,1,1,3,3,0,4,0,7,2,2,1,2,5,5,0,1950,1,1,8,8,4,0.0,3,4,1,5,5,4,0,1040.0,6,0.0,124.0,1164.0,2,4,0,4,1164,0,0,1164,1.0,0.0,1,0,3,1,4,5,7,0,3,5,1950.0,3,1.0,240.0,5,5,2,0,48,0,0,0,0,3,4,2,0,8,2008,3,4,125000
4,5,60.0,9600,1,1,3,3,0,0,0,7,0,2,0,0,6,5,0,1950,1,1,14,15,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,572.0,572.0,3,1,0,1,572,524,0,1096,0.0,0.0,1,0,2,1,4,5,7,0,3,6,0.0,1,0.0,0.0,3,3,0,0,8,128,0,0,0,3,4,2,0,4,2008,9,4,79000
4,5,60.0,9084,1,1,3,3,0,4,0,7,0,2,0,0,5,6,0,1950,1,1,13,14,4,0.0,3,4,1,5,1,2,3,236.0,5,380.0,0.0,616.0,1,4,0,4,616,495,0,1111,0.0,1.0,1,0,3,1,4,5,7,0,3,5,1941.0,3,1.0,200.0,5,1,2,48,0,0,0,0,0,3,4,2,0,3,2008,5,4,95000
5,5,86.0,11839,1,1,3,3,0,4,0,23,2,2,0,5,7,5,0,1990,3,1,6,6,1,99.0,3,4,2,2,5,4,2,1085.0,6,0.0,390.0,1475.0,1,0,1,4,1532,797,0,2329,1.0,0.0,2,1,4,1,2,10,7,1,0,1,1990.0,3,2.0,514.0,5,5,2,192,121,0,0,0,0,3,4,2,0,5,2008,9,4,262280
5,5,67.0,9771,1,1,2,3,0,0,0,23,2,2,0,5,6,5,0,2002,1,1,6,6,1,190.0,2,4,2,2,5,4,3,779.0,6,0.0,298.0,1077.0,1,0,1,4,1093,1721,0,2814,0.0,1.0,2,1,4,1,2,9,7,1,5,3,1995.0,0,2.0,614.0,5,5,2,48,32,0,0,216,0,3,0,2,0,6,2008,9,4,260000
0,5,80.0,9938,1,1,3,3,0,4,0,23,2,2,0,2,7,5,0,1994,1,1,6,6,1,251.0,2,4,2,2,5,4,2,1271.0,6,0.0,331.0,1602.0,1,0,1,4,1626,0,0,1626,1.0,0.0,2,1,3,1,2,7,7,1,5,1,1994.0,2,2.0,534.0,5,5,2,424,40,0,0,0,0,3,4,2,0,4,2008,9,4,226500
5,5,67.0,14171,1,1,1,3,0,1,0,23,2,2,0,5,7,5,0,1994,1,1,13,14,4,0.0,2,4,2,2,5,4,2,355.0,6,0.0,457.0,812.0,1,0,1,4,1101,1099,0,2200,0.0,0.0,2,1,4,1,2,9,7,1,5,1,1993.0,2,2.0,453.0,5,5,2,168,98,0,0,0,0,3,4,2,0,12,2008,9,4,225000
8,5,85.0,10541,1,1,0,3,0,0,0,23,2,2,0,7,7,5,0,1996,1,1,13,14,4,0.0,2,4,2,2,5,0,6,0.0,6,0.0,672.0,672.0,1,0,1,4,1302,735,0,2037,0.0,0.0,2,1,3,1,2,8,7,1,5,1,1996.0,0,2.0,472.0,5,5,2,100,33,0,0,0,0,3,4,2,0,2,2008,9,4,229000
5,5,65.0,10616,1,1,0,3,0,4,0,5,2,2,0,5,7,5,0,2007,1,1,13,14,4,0.0,2,4,2,2,5,4,6,0.0,6,0.0,628.0,628.0,1,0,1,4,628,728,0,1356,0.0,0.0,2,1,3,1,2,6,7,1,2,3,2007.0,0,2.0,484.0,5,5,2,100,24,0,0,0,0,3,4,2,0,3,2008,6,5,177439
0,5,65.0,9345,1,1,0,3,0,4,0,5,2,2,0,2,8,5,0,2007,1,1,13,14,5,156.0,2,4,2,2,5,0,6,0.0,6,0.0,1615.0,1615.0,1,0,1,4,1615,0,0,1615,0.0,0.0,2,0,3,1,2,7,7,1,2,1,2007.0,2,3.0,864.0,5,5,2,168,30,0,0,0,0,3,4,2,0,5,2008,9,4,248500
0,5,91.0,11778,1,1,3,3,0,4,0,5,2,2,0,2,9,5,0,2008,3,1,13,14,5,554.0,2,4,2,2,5,1,2,2085.0,6,0.0,186.0,2271.0,1,0,1,4,2276,0,0,2276,1.0,0.0,2,0,3,1,0,7,7,2,2,1,2008.0,2,3.0,1348.0,2,5,2,0,0,70,0,255,0,3,4,2,0,6,2008,9,0,475000
0,5,91.0,11778,1,1,3,3,0,4,0,5,4,2,0,2,9,5,0,2008,3,1,13,14,5,402.0,0,4,2,0,5,0,2,1153.0,6,0.0,598.0,1751.0,1,0,1,4,1766,0,0,1766,1.0,0.0,2,1,3,1,0,8,7,2,2,1,2008.0,0,3.0,874.0,5,5,2,216,36,0,0,0,0,3,4,2,0,12,2008,6,5,395039
5,5,59.0,11228,1,1,1,3,0,1,0,23,2,2,0,5,7,5,0,1993,1,1,13,14,4,0.0,2,4,2,2,5,4,1,50.0,2,531.0,499.0,1080.0,1,0,1,4,1080,1017,0,2097,0.0,1.0,2,1,3,1,2,9,7,1,5,1,1993.0,3,3.0,678.0,5,5,2,196,187,0,0,0,0,3,4,2,0,12,2008,9,4,228000
8,5,67.0,11454,1,1,1,3,0,0,0,23,2,2,0,7,8,5,0,1995,1,1,13,14,1,302.0,2,4,2,2,5,1,2,770.0,6,0.0,631.0,1401.0,1,0,1,4,1511,0,0,1511,1.0,0.0,2,0,3,1,2,6,7,1,1,1,1995.0,0,3.0,811.0,5,5,2,168,42,0,0,0,0,3,4,2,0,2,2008,9,4,225000
0,5,80.5,11500,1,1,0,0,0,1,0,4,2,2,0,2,6,6,0,1966,0,5,9,10,4,0.0,3,4,1,2,2,1,3,262.0,0,723.0,197.0,1182.0,1,0,1,4,1643,0,0,1643,1.0,0.0,2,0,2,1,4,6,7,1,2,1,1966.0,3,2.0,438.0,5,5,2,339,0,0,0,0,0,3,4,2,0,3,2008,9,4,195000
5,5,79.0,12798,1,1,0,1,0,4,1,4,1,2,0,5,6,5,0,1997,1,1,13,14,4,0.0,3,4,2,2,5,1,2,462.0,6,0.0,154.0,616.0,1,2,1,4,616,1072,0,1688,1.0,0.0,2,1,4,1,2,8,7,0,3,1,1997.0,2,2.0,603.0,5,5,2,403,114,185,0,0,0,3,4,4,400,5,2008,9,4,200000
0,5,65.0,9750,1,1,3,2,0,4,1,5,2,2,0,2,5,7,0,1994,1,1,13,14,4,0.0,3,4,2,2,5,4,2,722.0,6,0.0,268.0,990.0,1,0,1,4,990,0,0,990,1.0,0.0,1,0,3,1,4,5,7,0,3,5,1997.0,3,2.0,528.0,5,5,2,168,0,0,0,0,0,3,4,2,0,8,2008,9,4,155000
0,5,75.0,9525,1,1,3,3,0,4,0,5,2,2,0,2,5,6,0,2006,1,1,13,14,4,0.0,3,4,2,2,5,4,6,0.0,6,0.0,1099.0,1099.0,1,0,1,4,1099,0,0,1099,0.0,0.0,1,1,3,1,2,6,7,0,3,1,1999.0,3,1.0,352.0,5,5,2,278,0,0,0,0,0,3,4,2,0,6,2008,9,4,144000
0,5,57.0,9245,1,1,1,3,0,4,0,5,2,2,0,2,5,5,0,1995,1,1,13,14,4,0.0,3,4,2,2,5,4,2,686.0,6,0.0,304.0,990.0,1,0,1,4,990,0,0,990,0.0,1.0,1,0,3,1,4,5,7,0,3,5,1996.0,3,2.0,672.0,5,5,2,0,0,0,0,0,0,3,4,2,0,2,2008,9,4,145000
0,5,70.0,8696,1,1,0,3,0,4,0,5,2,2,0,2,7,5,0,1998,1,1,13,14,1,150.0,3,4,2,2,5,1,2,1308.0,6,0.0,110.0,1418.0,1,0,1,4,1418,0,0,1418,1.0,0.0,2,0,3,1,2,5,7,1,5,1,1997.0,2,2.0,558.0,5,5,2,208,110,0,0,0,0,3,4,2,0,5,2008,9,4,226001
5,5,70.0,13142,1,1,0,3,0,0,0,5,4,2,0,5,6,5,0,1997,1,1,13,14,1,128.0,3,4,2,2,5,4,2,688.0,6,0.0,176.0,864.0,1,0,1,4,872,899,0,1771,1.0,0.0,2,1,3,1,2,6,7,0,3,1,1997.0,2,2.0,600.0,5,5,2,0,96,0,0,0,0,3,4,2,0,7,2008,9,4,215700
5,5,68.0,8998,1,1,0,3,0,4,0,5,2,2,0,5,7,5,0,2000,1,1,13,14,1,120.0,2,4,2,2,5,2,2,527.0,6,0.0,255.0,782.0,1,0,1,4,782,870,0,1652,0.0,0.0,2,1,3,1,2,6,7,0,3,1,2000.0,2,2.0,532.0,5,5,2,0,70,0,0,0,0,3,4,2,0,6,2008,9,4,207500
5,5,68.0,9179,1,1,0,3,0,4,0,5,2,2,0,5,7,5,0,1999,1,1,13,14,1,158.0,2,4,2,2,5,4,2,633.0,6,0.0,240.0,873.0,1,0,1,4,882,908,0,1790,1.0,0.0,2,1,3,1,2,7,7,0,3,1,1999.0,2,2.0,588.0,5,5,2,0,88,0,0,0,0,3,4,2,0,6,2008,9,0,193000
5,5,57.0,8924,1,1,0,3,0,1,0,5,2,2,0,5,7,5,0,1999,1,1,13,14,4,0.0,3,4,2,2,5,0,6,0.0,6,0.0,880.0,880.0,1,0,1,4,880,844,0,1724,0.0,0.0,2,1,3,1,2,8,7,0,3,1,1998.0,0,2.0,527.0,5,5,2,120,155,0,0,0,0,3,4,2,0,7,2008,9,4,188000
0,5,93.0,9382,1,1,0,3,0,1,0,5,2,2,0,2,7,5,0,2000,1,1,13,14,1,125.0,2,4,2,2,5,4,6,0.0,6,0.0,1468.0,1468.0,1,0,1,4,1479,0,0,1479,0.0,0.0,2,0,3,1,2,6,7,0,3,1,1999.0,2,2.0,577.0,5,5,2,120,25,0,0,0,0,3,4,2,0,7,2008,9,4,191000
0,5,88.0,12803,1,1,0,3,0,4,0,5,2,2,0,2,7,5,0,2002,1,1,13,14,1,99.0,2,4,2,2,5,2,2,922.0,6,0.0,572.0,1494.0,1,0,1,4,1494,0,0,1494,1.0,0.0,2,0,3,1,2,6,7,1,5,1,2002.0,2,2.0,530.0,5,5,2,192,36,0,0,0,0,3,4,2,0,9,2008,9,4,221000
5,5,80.0,12435,1,1,3,3,0,4,0,5,2,2,0,5,7,5,0,2001,1,1,13,14,1,172.0,2,4,2,2,5,4,2,361.0,6,0.0,602.0,963.0,1,0,1,4,963,829,0,1792,0.0,0.0,2,1,3,1,2,7,7,1,5,1,2001.0,2,2.0,564.0,5,5,2,0,96,0,245,0,0,3,4,2,0,5,2008,9,4,231500
5,5,75.0,12192,1,1,0,3,0,4,0,5,2,2,0,5,7,5,0,2001,1,1,13,14,4,0.0,2,4,2,2,5,4,2,663.0,6,0.0,265.0,928.0,1,0,1,4,928,895,0,1823,1.0,0.0,2,1,3,1,2,6,7,0,3,1,2000.0,2,2.0,626.0,5,5,2,192,36,0,0,0,0,3,4,4,4500,5,2008,9,4,235000
5,5,68.0,11250,1,1,0,3,0,4,0,5,2,2,0,5,7,5,0,2002,1,1,13,14,1,162.0,2,4,2,2,5,2,2,486.0,6,0.0,434.0,920.0,1,0,1,4,920,866,0,1786,1.0,0.0,2,1,3,1,2,6,7,1,5,1,2001.0,2,2.0,608.0,5,5,2,0,42,0,0,0,0,3,4,2,0,9,2008,9,4,223500
0,5,70.0,9200,1,1,0,3,0,1,0,5,2,2,0,2,5,6,0,1980,3,1,13,14,4,0.0,3,4,1,2,5,0,3,280.0,1,491.0,167.0,938.0,1,4,1,4,938,0,0,938,1.0,0.0,1,0,3,1,4,5,7,0,3,5,1977.0,3,1.0,308.0,5,5,2,145,0,0,0,0,0,3,2,2,0,7,2008,9,4,130250
8,5,65.0,8385,1,1,3,3,0,4,0,5,2,2,0,7,5,8,0,1977,1,1,6,6,1,220.0,2,4,1,2,2,0,2,595.0,6,0.0,390.0,985.0,1,4,1,4,985,0,0,985,0.0,0.0,2,0,3,1,4,6,7,0,3,1,1977.0,3,1.0,328.0,5,5,2,210,0,0,0,0,0,3,4,2,0,11,2008,9,4,149900
0,5,70.0,12250,1,1,0,3,0,4,0,5,2,2,0,2,5,6,0,1978,1,1,6,6,1,180.0,3,4,1,2,5,2,0,781.0,6,0.0,83.0,864.0,1,0,1,4,1174,0,0,1174,1.0,0.0,1,0,3,1,4,5,7,0,3,1,1978.0,3,2.0,528.0,5,5,2,211,0,280,0,0,0,3,4,2,0,5,2008,9,4,158000
8,5,70.0,10970,1,1,0,2,0,4,1,5,2,2,0,7,6,6,0,1978,1,1,9,6,4,0.0,3,4,1,2,2,1,2,505.0,3,435.0,0.0,940.0,1,4,1,4,1026,0,0,1026,1.0,0.0,1,0,3,1,4,5,7,0,3,5,1981.0,3,2.0,576.0,5,1,2,0,0,34,0,0,0,3,2,2,0,10,2008,9,4,147000
0,5,70.0,9216,1,1,0,3,0,4,0,5,2,2,0,2,5,6,0,1975,1,1,6,6,1,176.0,3,4,1,5,5,0,0,294.0,6,0.0,782.0,1076.0,1,4,1,4,1076,0,0,1076,0.0,0.0,1,1,3,1,4,5,7,1,1,5,1985.0,3,2.0,576.0,5,5,2,0,0,0,0,0,0,3,2,2,0,9,2008,9,0,143195
0,5,40.0,14330,1,1,0,3,0,1,0,5,2,2,0,2,5,6,0,2001,1,1,9,15,4,0.0,3,4,1,5,5,4,5,88.0,0,596.0,180.0,864.0,1,4,1,4,1558,0,0,1558,1.0,0.0,2,0,2,1,4,5,3,0,3,1,1975.0,0,2.0,440.0,5,5,2,140,0,239,0,227,0,3,4,2,0,8,2008,9,4,163000
0,5,88.0,7990,1,1,0,3,0,4,0,5,2,2,0,2,5,6,0,1975,3,1,6,6,4,0.0,3,4,1,2,5,4,6,0.0,6,0.0,924.0,924.0,1,4,1,4,924,0,0,924,0.0,0.0,1,0,3,1,4,5,7,0,3,5,1981.0,3,1.0,280.0,5,5,2,0,0,0,0,0,0,3,2,2,0,4,2008,9,4,110000
0,5,60.0,7180,1,1,0,3,0,4,0,5,2,2,0,2,5,7,0,1972,3,1,6,6,4,0.0,3,4,1,5,5,0,0,390.0,6,0.0,474.0,864.0,1,4,1,4,864,0,0,864,0.0,0.0,1,0,3,1,4,5,7,0,3,5,1989.0,3,1.0,352.0,5,5,2,0,0,0,0,0,0,3,4,2,0,5,2008,9,4,127000
0,5,60.0,7200,1,1,3,0,0,4,0,5,2,2,0,2,5,7,0,1972,1,1,6,6,4,0.0,3,4,1,5,5,0,0,632.0,6,0.0,148.0,780.0,1,0,1,4,780,0,0,780,0.0,0.0,1,0,2,1,4,4,7,0,3,5,1973.0,3,1.0,352.0,5,5,2,196,0,0,0,0,0,3,2,2,0,1,2008,9,4,124900
0,5,75.0,9742,1,1,3,3,0,4,0,5,2,2,0,2,8,5,0,2002,3,1,13,14,1,281.0,2,4,2,2,5,4,6,0.0,6,0.0,1777.0,1777.0,1,0,1,4,1795,0,0,1795,0.0,0.0,2,0,3,1,2,7,7,1,2,1,2002.0,2,2.0,534.0,5,5,2,171,159,0,0,0,0,3,4,2,0,9,2008,9,4,230000
5,5,75.0,9473,1,1,3,3,0,4,0,5,2,2,0,5,8,5,0,2002,1,1,13,14,3,0.0,2,4,2,2,5,4,2,804.0,6,0.0,324.0,1128.0,1,0,1,4,1128,903,0,2031,1.0,0.0,2,1,3,1,2,7,7,1,2,1,2002.0,2,2.0,577.0,5,5,2,0,211,0,0,0,0,3,4,2,0,3,2008,9,4,237000
5,5,70.0,10316,1,1,0,3,0,4,0,5,2,2,0,5,7,5,0,2000,1,1,13,14,4,0.0,2,4,2,2,5,4,2,735.0,6,0.0,257.0,992.0,1,0,1,4,992,873,0,1865,1.0,0.0,2,1,3,1,2,7,7,1,5,1,2000.0,2,3.0,839.0,5,5,2,0,184,0,0,0,0,3,4,2,0,6,2008,9,4,235000
5,5,70.0,10400,1,1,3,3,0,4,0,5,2,2,0,5,7,5,0,2001,1,1,13,14,1,227.0,2,4,2,2,5,4,6,0.0,6,0.0,1257.0,1257.0,1,0,1,4,1290,871,0,2161,0.0,0.0,2,1,3,1,2,8,7,1,5,1,2001.0,2,2.0,570.0,5,5,2,0,84,0,0,0,0,3,4,2,0,6,2008,9,4,230500
5,5,73.0,9066,1,1,0,3,0,4,0,5,2,2,0,5,8,5,0,2000,1,1,13,14,1,320.0,2,4,2,2,5,2,2,668.0,6,0.0,336.0,1004.0,1,0,1,4,1004,848,0,1852,0.0,0.0,2,1,3,1,2,7,7,2,5,1,1999.0,0,3.0,660.0,5,5,2,224,106,0,0,0,0,3,0,2,0,12,2008,9,4,230000
5,5,75.0,11404,1,1,0,3,0,4,0,5,2,2,0,5,7,5,0,1999,1,1,13,14,1,202.0,2,4,2,2,5,0,0,252.0,6,0.0,901.0,1153.0,1,0,1,4,1153,878,0,2031,0.0,0.0,2,1,3,1,2,8,7,1,5,1,1998.0,0,2.0,541.0,5,5,2,192,84,0,0,0,0,3,4,2,0,7,2008,9,4,222500
5,5,70.0,9240,1,1,3,3,0,4,0,5,2,2,0,5,8,5,0,2002,1,1,13,14,1,396.0,2,4,2,2,5,4,6,0.0,6,0.0,1055.0,1055.0,1,0,1,4,1055,1208,0,2263,0.0,0.0,2,1,3,1,2,7,7,1,5,3,2001.0,0,2.0,905.0,5,5,2,0,45,0,0,189,0,3,4,2,0,9,2008,9,4,287000
5,5,70.0,9720,1,1,0,3,0,1,0,5,2,2,0,5,9,5,0,2002,1,1,13,14,1,134.0,2,4,2,2,5,2,2,1194.0,6,0.0,163.0,1357.0,1,0,1,4,1366,581,0,1947,1.0,0.0,2,1,3,1,2,7,7,1,5,3,2001.0,0,3.0,725.0,5,5,2,168,116,0,0,0,0,3,4,2,0,1,2008,9,4,274000
0,5,70.0,14860,1,1,1,3,0,1,0,5,2,2,0,2,8,5,0,2003,3,1,13,14,1,240.0,2,4,2,0,5,1,2,1538.0,6,0.0,240.0,1778.0,1,0,1,4,1786,0,0,1786,1.0,0.0,2,0,3,1,2,6,7,1,2,1,2002.0,2,3.0,715.0,5,5,2,182,35,0,0,0,0,3,4,2,0,6,2008,9,4,300000
5,5,70.0,11250,1,1,3,3,0,0,0,5,2,2,0,5,8,5,0,2002,1,1,5,5,4,0.0,2,4,2,2,5,2,6,0.0,6,0.0,1128.0,1128.0,1,0,1,4,1149,1141,0,2290,0.0,0.0,2,1,4,1,2,9,7,1,2,1,2002.0,3,2.0,779.0,5,5,2,0,0,0,0,0,0,3,4,2,0,5,2008,9,4,255900
5,5,65.0,8158,1,1,3,3,0,4,0,5,2,2,0,5,7,5,0,2003,1,1,13,14,1,252.0,2,4,2,2,5,4,2,550.0,6,0.0,334.0,884.0,1,0,1,4,884,884,0,1768,1.0,0.0,2,1,3,1,2,8,7,0,3,1,2003.0,2,2.0,543.0,5,5,2,0,63,0,0,0,0,3,4,2,0,7,2008,9,4,224900
5,5,41.0,10905,1,1,1,3,0,1,0,5,2,2,0,5,7,5,0,2003,1,1,13,14,4,0.0,2,4,2,2,5,4,6,0.0,6,0.0,1129.0,1129.0,1,0,1,4,1129,1198,0,2327,0.0,0.0,2,1,4,1,2,9,7,1,2,3,2003.0,2,2.0,596.0,5,5,2,0,57,0,0,0,0,3,4,2,0,8,2008,9,4,240000
5,5,72.0,7226,1,1,0,3,0,1,0,5,2,2,0,5,7,5,0,2003,1,1,13,14,4,0.0,2,4,2,2,5,4,6,0.0,6,0.0,798.0,798.0,1,0,1,4,798,842,0,1640,0.0,0.0,2,1,3,1,2,6,7,0,3,1,2003.0,2,2.0,595.0,5,5,2,0,45,0,0,0,0,3,4,2,0,6,2008,9,4,183000
5,5,96.0,11690,1,1,0,3,0,4,0,5,2,2,0,5,8,5,0,2000,1,1,13,14,1,192.0,2,4,2,2,5,0,6,0.0,6,0.0,850.0,850.0,1,0,1,4,886,878,0,1764,0.0,0.0,2,1,3,1,2,7,7,1,5,1,1999.0,3,2.0,560.0,5,5,2,120,29,0,0,0,0,3,4,2,0,6,2008,9,4,207000
5,5,70.0,8750,1,1,3,3,0,4,0,5,2,2,0,5,7,5,0,1995,1,1,13,14,4,0.0,2,2,2,2,5,4,2,642.0,6,0.0,273.0,915.0,1,0,1,4,933,975,0,1908,1.0,0.0,2,1,4,1,2,8,7,1,5,1,1994.0,3,2.0,493.0,5,5,2,144,133,0,0,0,0,3,4,2,0,7,2008,9,4,210000
11,6,37.0,4435,1,1,3,3,0,4,0,5,2,2,4,2,6,5,0,2003,1,1,13,14,1,170.0,2,4,2,2,5,0,2,686.0,6,0.0,162.0,848.0,1,0,1,4,848,0,0,848,1.0,0.0,1,0,1,1,2,3,7,0,3,1,2003.0,0,2.0,420.0,5,5,2,140,0,0,0,0,0,3,4,2,0,3,2008,9,4,136500
11,6,70.0,4426,1,1,3,3,0,4,0,5,2,2,4,2,6,5,0,2004,1,1,13,14,1,205.0,2,4,2,2,5,2,2,662.0,6,0.0,186.0,848.0,1,0,1,4,848,0,0,848,1.0,0.0,1,0,1,1,2,3,7,0,3,1,2004.0,2,2.0,420.0,5,5,2,140,0,0,0,0,0,3,4,2,0,2,2008,9,4,145000
0,5,75.0,13125,1,1,3,3,0,4,1,5,2,2,0,2,6,5,0,1998,1,1,13,14,1,215.0,3,4,2,2,5,1,2,994.0,6,0.0,484.0,1478.0,1,0,1,4,1493,0,0,1493,1.0,0.0,2,0,3,1,2,7,7,1,5,1,1997.0,0,2.0,508.0,5,5,2,140,39,0,0,0,0,3,4,2,0,4,2008,9,4,208900
10,6,83.0,10126,1,1,3,3,0,0,0,5,2,2,2,6,6,5,0,1998,1,1,13,14,4,0.0,3,2,2,2,5,1,2,1593.0,3,162.0,83.0,1838.0,1,0,1,4,1838,0,0,1838,2.0,0.0,2,0,2,2,4,8,7,0,3,1,1998.0,3,3.0,721.0,5,5,2,160,67,0,0,0,0,3,4,2,0,7,2008,9,0,185000
